RA,DEC
349.2611949984604,6.093465986122438
118.67420311280495,24.48788320724964
350.34404540183175,7.266892320660821
353.9374713819517,9.490819422668242
353.10290531569444,8.240175122735442
162.98431710921466,42.06566417167232
207.37142743625452,55.79484917645732
29.723572053393696,18.346798696786013
337.86007587639136,23.132076733850422
25.641155843438007,0.5523507278058494
177.06936258606748,52.86397532570412
335.07709456121034,-1.0297484292529677
